,CustomerID,Recency,Monetary,Frequency,Category
373,13332,15,350.9,1,0
374,13334,83,3502.3200000000006,3,0
375,13336,78,795.12,1,0
376,13338,158,487.02,1,0
377,13339,201,860.1200000000002,1,0
378,13340,46,10736.480000000003,7,0
379,13341,261,775.8499999999999,1,0
380,13343,178,353.43,1,0
381,13344,68,2511.69,3,0
382,13345,288,389.50000000000006,1,0
383,13347,71,341.36,1,0
384,13348,65,233.76,1,0
385,13349,11,247.31999999999996,1,0
386,13350,17,979.1199999999999,2,0
387,13351,67,373.94,1,0
388,13352,61,397.9800000000001,1,0
389,13354,72,743.5300000000003,1,0
390,13355,123,674.7,1,0
391,13356,81,768.2400000000001,1,0
392,13357,258,609.4,1,0
393,13358,269,439.03000000000003,1,0
394,13359,64,439.55999999999995,1,0
395,13362,10,3090.7400000000007,4,0
396,13363,18,992.5,2,0
397,13364,72,134.96,1,0
398,13365,34,2225.37,2,0
399,13366,51,56.160000000000004,1,0
400,13368,257,623.4,2,0
401,13369,366,308.28000000000003,1,0
402,13370,372,754.8700000000003,1,0
403,13372,90,378.64,1,0
404,13373,61,3312.250000000001,3,0
405,13375,89,778.6499999999997,1,0
406,13376,100,1019.76,3,0
407,13379,27,572.5600000000001,3,0
408,13381,32,3639.31,6,0
409,13382,281,222.99,1,0
410,13384,31,4151.93,7,0
411,13385,330,534.5700000000002,1,0
412,13388,132,677.1,2,0
413,13389,12,797.96,3,0
414,13390,75,544.0799999999999,1,0
415,13391,204,59.8,1,0
416,13394,2,2520.0199999999995,8,0
417,13395,186,307.72,1,0
418,13396,30,1360.9899999999998,2,0
419,13397,73,1544.13,5,0
420,13398,193,457.3400000000001,1,0
421,13402,128,621.23,2,0
422,13403,18,75.0,1,0
423,13404,2,252.48999999999998,2,0
424,13405,75,572.451,3,0
425,13408,2,28117.03999999999,62,-1
426,13410,25,1003.06,5,0
427,13411,108,213.55000000000004,1,0
428,13414,134,1390.5,3,0
429,13416,44,712.5,2,0
430,13417,5,640.83,2,0
431,13418,12,6127.43,18,0
432,13419,64,221.05999999999995,1,0
433,13420,150,159.85,2,0
434,13421,41,1833.71,2,0
435,13422,65,2626.3000000000006,1,0
436,13425,109,1624.2099999999996,3,0
437,13426,1,3641.32,10,0
438,13427,20,582.6,3,0
439,13428,11,201.77999999999994,1,0
440,13429,11,1006.8,4,0
441,13430,19,679.45,2,0
442,13431,68,1269.1,2,0
443,13434,75,534.2400000000001,2,0
444,13435,6,3809.8900000000003,7,0
445,13436,2,196.88999999999996,1,0
446,13437,15,3408.0600000000004,7,0
447,13439,256,283.71,1,0
448,13441,92,296.64000000000004,1,0
449,13447,24,1129.1399999999999,3,0
450,13448,17,3534.6899999999996,6,0
451,13449,24,291.88,1,0
452,13450,27,2043.7199999999998,6,0
453,13451,27,2898.26,5,0
454,13452,260,590.0,2,0
455,13453,166,356.97999999999996,2,0
456,13455,25,1058.34,2,0
457,13456,18,1766.7200000000003,6,0
458,13458,8,9646.57,14,0
459,13460,30,183.44,2,0
460,13461,39,1445.0,3,0
461,13462,253,151.5,1,0
462,13464,59,674.6800000000002,1,0
463,13466,185,307.90000000000003,1,0
464,13467,11,1071.9099999999999,2,0
465,13468,2,5704.969999999999,37,1
466,13470,100,165.0,2,0
467,13471,2,2501.84,4,0
468,13473,61,422.64,2,0
469,13474,237,226.83999999999997,1,0
470,13475,192,1431.7799999999997,4,0
471,13476,179,1238.47,2,0
472,13477,38,1454.58,6,0
473,13479,201,300.95000000000005,2,0
474,13481,46,1804.56,5,0
475,13482,233,184.64,1,0
476,13483,66,140.34000000000003,1,0
477,13484,242,313.79999999999995,1,0
478,13485,234,454.24,1,0
479,13486,79,1122.41,3,0
480,13487,58,575.4,3,0
481,13488,18,8968.31,13,0
482,13489,106,449.52000000000004,4,0
483,13491,52,1215.8200000000002,10,0
484,13494,312,316.26,1,0
485,13495,8,2044.8700000000001,5,0
486,13496,11,653.33,2,0
487,13497,283,348.05,2,0
488,13499,18,1159.11,5,0
489,13500,24,1166.77,3,0
490,13502,17,292.0,3,0
491,13503,72,216.84999999999997,1,0
492,13504,65,295.93,1,0
493,13506,317,458.52,2,0
494,13507,4,2479.16,4,0
495,13508,244,110.97,1,0
496,13509,9,979.72,7,0
497,13510,2,1791.56,4,0
498,13512,261,251.20999999999998,1,0
499,13513,127,205.09999999999997,1,0
500,13514,74,152.20000000000002,1,0
501,13515,73,891.1200000000001,4,0
502,13516,22,1389.4099999999999,3,0
503,13517,60,2128.42,3,0
504,13518,86,627.16,1,0
505,13519,79,122.75,1,0
506,13521,2,1071.7299999999998,3,0
507,13522,31,125.80000000000001,1,0
508,13523,34,3964.8799999999997,5,0
509,13524,41,680.1800000000001,5,0
510,13525,15,628.78,2,0
511,13527,34,2242.36,7,0
512,13529,79,307.76,2,0
513,13531,206,483.80000000000007,2,0
514,13532,34,210.30999999999983,1,0
515,13533,183,269.09000000000003,3,0
516,13534,3,5870.080000000001,25,0
517,13536,2,3444.39,7,0
518,13538,44,1280.85,7,0
519,13539,86,631.3399999999999,3,0
520,13544,40,276.06000000000006,2,0
521,13546,13,621.09,3,0
522,13548,97,678.1599999999999,2,0
523,13549,26,918.1999999999999,7,0
524,13551,320,91.80000000000001,1,0
525,13552,67,3740.0700000000006,12,0
526,13555,74,4098.879999999999,4,0
527,13557,29,584.06,2,0
528,13558,6,594.52,4,0
529,13560,8,171.42000000000004,1,0
530,13561,216,141.86,1,0
531,13562,82,1799.33,3,0
532,13563,85,777.53,2,0
533,13564,145,1724.6699999999996,3,0
534,13565,20,240.22000000000003,2,0
535,13566,41,856.84,2,0
536,13568,174,187.05000000000004,1,0
537,13569,18,338.61999999999995,2,0
538,13570,244,239.49000000000004,1,0
539,13571,13,2088.94,12,0
540,13572,206,1384.25,1,0
541,13573,51,290.25,2,0
542,13575,24,732.0699999999999,5,0
543,13576,11,6717.34,18,0
544,13577,26,1687.6,4,0
545,13579,15,467.03999999999996,2,0
546,13581,310,117.99999999999999,1,0
547,13583,156,781.0300000000002,1,0
548,13584,307,142.40000000000003,1,0
549,13587,64,712.4,1,0
550,13588,16,2478.95,9,0
551,13589,15,379.65,2,0
552,13590,12,1981.9199999999996,6,0
553,13591,65,1117.1299999999997,3,0
554,13592,36,247.96000000000004,4,0
555,13593,109,2011.88,5,0
556,13594,53,396.96999999999997,1,0
557,13596,6,664.1099999999999,2,0
558,13598,48,160.04000000000008,1,0
559,13599,2,5149.920000000001,21,0
560,13600,313,219.51999999999998,1,0
561,13601,46,693.3199999999999,2,0
562,13602,65,428.88999999999993,1,0
563,13603,27,164.34,1,0
564,13606,30,276.75,3,0
565,13607,41,675.5099999999996,1,0
566,13610,13,1082.3300000000002,7,0
567,13611,90,1154.4,3,0
568,13614,25,1585.4599999999998,4,0
569,13615,319,417.6900000000001,1,0
570,13617,41,544.1800000000001,3,0
571,13618,174,177.34000000000003,1,0
572,13621,117,213.85,1,0
573,13623,31,727.7400000000001,5,0
574,13626,253,257.22999999999996,1,0
575,13627,60,1638.47,5,0
576,13629,24,7792.360000000001,11,0
577,13630,6,2031.7800000000002,7,0
578,13631,100,3070.42,11,0
579,13632,25,2118.93,5,0
580,13634,34,1547.3599999999997,5,0
581,13635,68,1071.0300000000002,1,0
582,13636,37,949.1200000000001,5,0
583,13637,53,804.2999999999998,3,0
584,13638,16,122.64000000000001,1,0
585,13639,75,1033.3400000000001,1,0
586,13642,216,312.28,1,0
587,13643,32,519.44,3,0
588,13644,17,2624.2600000000007,4,0
589,13645,121,252.1,1,0
590,13647,10,1648.1200000000001,4,0
591,13649,257,346.6,2,0
592,13650,17,1836.34,6,0
593,13651,36,94.2,2,0
594,13652,46,1095.08,3,0
595,13654,44,2707.3299999999995,6,0
596,13655,115,932.97,2,0
597,13656,165,379.6500000000001,2,0
598,13657,11,382.14,2,0
599,13658,10,2639.17,5,0
600,13659,206,1563.0,2,0
601,13662,86,881.2600000000002,3,0
602,13663,180,189.47,1,0
603,13666,61,84.65,3,0
604,13667,150,299.04999999999984,1,0
605,13668,3,6309.83,21,0
606,13669,51,218.54999999999998,2,0
607,13670,76,349.70000000000016,1,0
608,13672,302,186.39000000000001,2,0
609,13673,19,387.44,2,0
610,13675,152,486.82,2,0
611,13678,152,232.60000000000005,1,0
612,13680,2,3719.1199999999994,4,0
613,13681,18,827.83,4,0
614,13682,188,59.5,1,0
615,13684,286,65.13000000000001,1,0
616,13685,3,3119.4400000000005,7,0
617,13686,183,72.0,1,0
618,13689,64,910.0,1,0
619,13690,60,172.25,1,0
620,13692,25,1488.3200000000006,3,0
621,13694,4,65039.619999999995,50,-1
622,13695,32,2504.13,15,0
623,13697,39,151.3,1,0
624,13699,156,308.58,1,0
625,13700,27,2248.63,10,0
626,13703,319,99.5,1,0
627,13704,6,2308.0599999999995,9,0
628,13705,8,711.86,3,0
629,13706,303,330.78999999999996,1,0
630,13707,268,806.4099999999999,2,0
631,13708,272,285.3299999999999,1,0
632,13709,4,6307.649999999999,13,0
633,13710,32,180.48000000000002,1,0
634,13711,219,252.06,2,0
635,13712,247,228.83999999999997,1,0
636,13715,282,1077.39,5,0
637,13716,270,138.28,1,0
638,13717,33,1445.01,6,0
639,13718,247,306.55,2,0
640,13719,16,1041.68,5,0
641,13720,117,799.9000000000001,4,0
642,13721,37,524.14,1,0
643,13722,132,2375.4100000000008,3,0
644,13723,218,199.85000000000002,1,0
645,13725,50,1980.5599999999997,8,0
646,13726,39,1079.6599999999999,2,0
647,13727,29,333.48,2,0
648,13728,37,1016.1400000000001,6,0
649,13730,136,752.6000000000001,2,0
650,13731,220,610.5899999999999,2,0
651,13732,29,491.86,1,0
652,13735,25,2883.5400000000004,4,0
653,13736,6,729.7999999999998,2,0
654,13737,201,339.59999999999997,1,0
655,13739,19,216.9,1,0
656,13740,241,350.75,1,0
657,13741,72,668.4300000000001,3,0
658,13742,17,3107.87,12,0
659,13743,3,1341.6,7,0
660,13744,96,1080.52,2,0
661,13745,163,300.03999999999996,1,0
662,13747,374,79.6,1,0
663,13748,96,948.2499999999999,5,0
664,13750,54,1647.2600000000002,5,0
665,13751,289,296.24999999999994,1,0
666,13752,125,1175.38,6,0
667,13753,288,741.26,1,0
668,13754,152,282.6,2,0
669,13755,4,2108.0599999999995,9,0
670,13756,3,5189.52,14,0
671,13758,12,3190.55,7,0
672,13759,34,659.41,2,0
673,13760,55,286.78999999999996,2,0
674,13761,51,1070.65,2,0
675,13762,219,306.72,1,0
676,13763,64,1714.9599999999998,1,0
677,13764,71,1519.42,3,0
678,13767,3,17220.36,37,-1
679,13769,3,2796.5099999999993,10,0
680,13771,65,2634.45,4,0
681,13772,34,1122.63,3,0
682,13774,82,344.99999999999994,1,0
683,13777,1,25977.159999999996,33,-1
684,13778,104,178.7,1,0
685,13780,8,360.01000000000005,2,0
686,13781,251,127.84000000000002,1,0
687,13782,13,908.8600000000001,6,0
688,13784,10,2462.79,11,0
689,13786,368,230.4,1,0
690,13787,76,309.04,2,0
691,13790,5,348.79999999999995,1,0
692,13791,128,1516.0,2,0
693,13792,67,195.55,2,0
694,13798,2,37153.85000000001,57,-1
695,13799,117,688.8599999999999,2,0
696,13800,310,558.3199999999997,1,0
697,13801,67,324.79999999999995,1,0
698,13802,139,4599.42,3,0
699,13803,256,277.07000000000005,1,0
700,13804,31,2588.39,7,0
701,13805,53,924.5999999999999,2,0
702,13806,64,256.38,1,0
703,13807,368,112.6,1,0
704,13808,6,1747.6599999999999,5,0
705,13819,302,1140.35,3,0
706,13821,145,385.63999999999993,2,0
707,13822,6,632.0,2,0
708,13823,19,957.66,2,0
709,13824,33,1698.9399999999996,5,0
710,13826,177,189.5,1,0
711,13827,58,409.8,3,0
712,13828,23,209.49000000000004,1,0
713,13831,17,2198.45,6,0
714,13832,20,52.199999999999996,1,0
715,13833,160,383.8499999999999,1,0
716,13835,26,834.5700000000002,4,0
717,13837,212,266.59000000000003,2,0
718,13838,6,674.8199999999999,4,0
719,13841,253,85.0,1,0
720,13842,59,3385.6200000000003,9,0
721,13844,12,361.62,1,0
722,13845,65,312.98,1,0
723,13846,25,865.0600000000002,3,0
724,13848,93,1255.0,3,0
725,13849,52,1537.9499999999998,2,0
726,13850,130,1595.4799999999996,1,0
727,13851,96,2651.4600000000005,3,0
728,13853,58,1090.14,1,0
729,13854,9,8109.52,25,0
730,13856,169,388.5,3,0
731,13858,58,216.16999999999996,1,0
732,13859,327,201.16,1,0
733,13860,2,1245.8999999999999,5,0
734,13862,19,2209.3599999999997,8,0
735,13863,248,305.78000000000003,1,0
736,13865,59,501.55999999999995,4,0
737,13866,75,145.67,1,0
738,13867,32,1005.0900000000001,3,0
739,13868,8,3192.54,2,0
740,13869,124,3083.6499999999987,4,0
741,13870,3,2770.94,8,0
742,13871,23,6403.250000000001,13,0
743,13873,120,389.6,3,0
744,13874,359,540.45,1,0
745,13875,54,1786.79,5,0
746,13876,64,122.69999999999999,1,0
747,13877,87,117.24000000000001,1,0
748,13878,55,1271.57,1,0
749,13880,22,3219.77,13,0
750,13881,4,17159.519999999997,20,0
751,13882,3,1191.1299999999999,5,0
752,13883,11,2674.4800000000005,5,0
753,13884,8,787.6,5,0
754,13885,190,506.80000000000007,2,0
755,13886,72,243.56000000000003,1,0
756,13887,205,349.54999999999995,1,0
757,13888,120,595.6700000000001,2,0
758,13889,93,416.9,1,0
759,13890,2,1883.8100000000002,10,0
760,13892,27,632.97,4,0
761,13893,298,821.1,1,0
762,13894,24,564.62,3,0
763,13895,29,2593.0699999999997,4,0
764,13897,51,311.15999999999997,1,0
765,13898,326,155.93,1,0
766,13899,17,388.52000000000004,2,0
767,13900,184,740.95,3,0
768,13901,73,2867.2000000000007,5,0
769,13904,38,332.63999999999993,2,0
770,13908,80,2369.55,4,0
771,13911,58,2580.9100000000003,9,0
772,13914,12,626.45,2,0
773,13917,50,272.03999999999996,2,0
774,13918,50,1212.84,2,0
775,13922,352,172.24999999999997,1,0
776,13923,54,351.13000000000005,1,0
777,13924,2,1838.85,6,0
778,13925,93,678.25,4,0
779,13926,24,223.85000000000002,1,0
780,13927,75,348.99,1,0
781,13928,11,464.57000000000005,4,0
782,13929,170,842.65,2,0
783,13930,58,337.3399999999999,2,0
784,13931,96,1237.5300000000007,2,0
785,13932,295,307.4,1,0
786,13933,110,608.79,2,0
787,13934,264,922.0999999999997,1,0
788,13936,180,376.58,1,0
789,13937,170,158.85,1,0
790,13938,36,71.66,1,0
791,13939,24,568.55,3,0
792,13940,18,839.14,4,0
793,13941,22,5112.960000000001,5,0
794,13946,80,561.5699999999999,3,0
795,13947,66,90.6,1,0
796,13948,361,101.99999999999999,1,0
797,13949,3,2427.32,6,0
798,13950,12,745.06,4,0
799,13951,177,674.4499999999999,3,0
800,13952,218,3251.071,2,0
801,13953,8,3515.6800000000003,7,0
802,13954,2,439.91999999999996,2,0
803,13955,155,322.96000000000004,2,0
804,13956,6,1019.27,5,0
805,13959,80,594.04,3,0
806,13960,22,230.22,2,0
807,13962,22,169.55,2,0
808,13963,309,664.54,4,0
